Monday Thoughts be honest Black People what does Black Lives Matter mean if you do n't Buy The Block that will in retd;N,N,J,N ,name,N,N ,name,V,N,V,R,V,DT,N ,name,N;8,3,1,0,1,0,0,0,0,3,0;0;0;0
Officer shoots, kills armed securithank you guard outside south suburban bar;N,N,,,N ,n,V,J,N,IN,J,J,N ,name;5,1,3,0,0,0,0,0,0,1,1;0;0;0
how IRONIC then as we remember. wwf wwf. amidst all this..other white peoples' war for votes..with all of us;N ,CL ,n,N,.,J,N,.,V,J,J ,name,N ,name,P,N,N,P;6,1,3,2,0,0,0,1,0,2,1;0;0;0
Take the Black census: Facing Race Black Lives Matter;V,N ,name,N,:,V,N ,name,N ,name,V,N;5,3,0,0,0,0,0,0,0,3,0;0;0;0
Twitter says it is ampingup efforts to punish people who bully others on its platform. Speaking of bullies, n;N,V,N,N,J ,n,N,R ,name,N,V,.,V,N ,n,,,N;7,3,1,0,1,0,0,0,0,1,2;0;0;0
We could all learn lessons from Poland! Ban Islam, Stop Islam in the free world.;P,MD,V,N,N ,name,EXCL,N ,name,N,,,N,N,J ,name,N,.;7,1,1,1,0,1,0,0,0,3,0;1;3;1
Black Lives Matter to Black people. Not so much to White people. Black Lives Matter;N ,name,V,N,N ,name,N,.,R,J,N ,name,N,.,N ,name,V,N;8,2,1,0,1,0,0,0,0,4,0;0;0;0
zany Malik announced hes leaving Islam, and jihadists in Indonesia are calling for hudd( death) on him. If your;N,N ,name,V,N,V,N,,,V,N,V,N,(,N ,n,),.,IN;7,4,0,0,0,0,0,0,0,1,1;0;0;0
Securithank you Guard Shot Dead By Police Officer at Suburban Chicago Bar- the armed and cleareally identifiable securithank you guard stops;N,N,N,N ,n,IN,N,N,N,N,N,V,R,J,N,N,N;12,1,1,0,1,0,0,0,0,0,1;0;0;0
motd for Black women: Is this exactly true for you? What would you change( add/omit)? pan-africanist;J,N ,name,N,:,V,R,J ,name,QUE,WP,MD,V,(,N,),QUE,N;4,2,2,0,1,0,2,0,0,2,0;0;0;0
The Best Way for Kids to Write Themselves Into a Better Story- via Bullying Childhood Trauma;DT,J ,name,J ,name,N,N,V,N,N,N,IN,N ,n,N,N ,n;8,1,2,0,0,0,0,0,0,2,2;0;0;0
"Kate captain has been& amp; still is a bully. Hello, she battered her girlfriend";N ,name,N,CC,N,:,R ,name,R ,name,.,N,,,V ,n,N;5,1,0,0,2,0,0,0,0,3,1;0;0;0
Black Lives Matter Takes on the Art World with New Culture Platform Black Lives Matter;N ,name,V,N,N,N ,name,N,N ,name,N,N,N ,name,V,N;10,2,0,0,0,0,0,0,0,4,0;0;0;0
This should be disqualifying and there should be calls for her to step down! This is n't a joke. A;DT,V,V,N,EXCL,DT,R,N ,n,.,DT;2,2,0,0,1,1,0,0,0,0,1;0;0;0
refer to the convicted attempted murderer as what he is instead of retired firefighter. When there white;N,V,J,N ,n,R,V,N,.,WRB,J ,name;3,2,2,0,1,0,0,0,0,1,1;0;0;0
I Feel Like We Are The Chosen Ones We Dont Live Up To Our Full Potential And A LOT Of Us Are Lazy An Chose To Live;P,V,IN,P,V,DT,N,N,P,N,N,N,TO,P,N,N,CC,N,N ,CL ,name,IN,N,N,N ,n,DT ,name,N,TO,V;13,3,0,4,0,0,0,1,0,2,1;0;0;0
Bully of the year as well. At least I can cancel my subscription now since it is no longer a men is mag;R ,name,N,R,.,IN,J,P,V,N,IN,J,N,V ,name;3,2,2,1,2,0,0,0,0,2,0;1;3;0
Motivation Mondays is up now! Full video on itv picture: Bullying bullying bullyingpreventionmonth;N,N,EXCL,N,N,J,N,:,N ,n,V ,n,N;7,1,1,0,0,1,0,0,0,0,2;0;0;0
I AM p. MELANIN IN amanda FOREVER Special made for my grandsons th Birthday Available in adult sizes. L;P,V ,CL,J,N ,CL,IN ,CL,N ,name,R ,CL,N,V,N,J,N,N,N,N,.,N;9,2,2,1,1,0,0,4,0,1,0;0;0;0
Stop Muslim Immigration Into Europe- Stop the genocide of native Europe. Stop Islam;N,N ,name,N,N,N,N,N ,n,J,N,.,N,N;10,0,1,0,0,0,0,0,0,1,1;1;3;1
What a poor choice of pictureture, Max should have been stripped of second and banned for a number of ra;WP,J ,n,N,N,,,N ,name,V,J,V,N,N;5,2,2,0,0,0,0,0,0,1,1;1;3;0
Comment on a manuscript I edited. If only it were this easy. justiceforall blacklivesmatter;N,N,P,V,.,IN,J,.,N,N;4,1,1,1,0,0,0,0,0,0,0;0;0;0
p. you should not believe everything you rea;N,V,N,N ,name;3,1,0,0,0,0,0,0,0,1,0;0;0;0
Trump berated CNN correspondent Abby Phillip(` What a stupid question. But I watch you a lot. You ask a lot of stup;N ,name,V,N ,CL,N,N ,name,N ,name,(,``,WP,J ,n,N,.,CC,P,V,N ,name,.,P,V,P ,name,V;7,4,1,3,0,0,0,1,0,5,1;0;0;0
Important thread on class of 2019( not 201< 8)>, bamboo HS Wisconsin viral Images, memes, alleged reports to;J,N,N,CD,(,CD,R,CD,),N,,,N,N ,CL,N,J,N,,,R,,,V,N;8,1,2,0,2,0,0,1,0,0,0;0;0;0
Here are 4 lesson plans that teachers can use to help educate students on Cyber Bullying p. B;R,CD,J,N,N,V,N,N,N,N,N ,n,N,N;9,1,1,0,1,0,0,0,0,0,1;0;0;0
Are you joining for Anti Bullying Week together we can help children know they are good enough and put;N,V,N,N ,n,N,R,V,N,V,J ,name,R,N;6,3,1,0,2,0,0,0,0,1,1;0;0;0
Thank you everybody who signed my petition. Over 385000 people signed asking Commissioner swearing-in to investigate;N,N,V,N,.,IN,CD,N,V,V,N,J,N;6,3,1,0,0,0,0,0,0,0,0;0;0;0
Man Breaks Girlfriend is Leg for Cooking Pasta Badly Bully Daily Mail Metro News Digest;N ,name,N ,n,N,N,N,N,N ,n,N ,name,N,N,N,N,N;13,0,0,0,0,0,0,0,0,2,2;0;0;0
Black couple detained by police after cost manager falsely reports robbery in progress' sues for$ 4 million;N ,name,N,V,N,N ,name,N,R ,n,V,N,N,P,N ,n,$,CD,CD;8,2,0,1,1,0,0,0,0,2,2;0;0;0
Libation For Albert Ramon Dorsey Blacklivesmatter;N,IN,N ,name,N ,name,N ,name,N;5,0,0,0,0,0,0,0,0,3,0;0;0;0
There are no words p. Disgusting bullying: Boy with cerebral palsy made to lie in muddy creek as human bridge fo;EX,N,V,V ,n,N ,n,:,N ,name,J,N,V,N ,n,J ,n,J,J,N ,name,N;7,3,4,0,0,0,0,0,0,2,4;0;0;0
jade pickett Smith Has a difficult,' unfiltered' Conversation About Race on red Table Talk'. Read About it Here;N ,name,N ,name,N ,name,N,J ,n,,,'',J,P,N,IN,N ,name,V ,name,J,N,P,.,V ,name,IN,R;7,2,3,2,1,0,0,0,0,6,1;0;0;0
There is no way to stop Islaminization until the global liberal democratic order that created the probablylem is also s;EX,N ,name,J,N,J,J,J,N,V,N,R ,name;4,1,4,0,1,0,0,0,0,2,0;0;0;0
Hey, the cops shot your good guy with a gun. Now what? Any comment on this? Gun Reform Now Black Lives Matter;N ,name,,,V,R,J ,name,N ,name,N ,name,.,R,QUE,DT ,name,N,QUE,N ,name,N,R,N ,name,V,N;8,2,1,0,3,0,2,0,0,7,0;0;0;0
This year Kamala Harris has introduced a bill that would make lynching a Federal hate crime. More than 200 anti-lynching bills;DT,N,N,N ,name,V,N ,name,MD,V,J,N,N ,n,N ,n,.,J,CD,J,N ,name;8,2,3,0,0,0,0,0,0,3,2;0;0;0
Today is the start of anti-bullying week. We would like to raise awareness and would like young people to be a posi;J,V,J,N,.,P,MD,V,N,R,MD,V,J ,name,N,V;3,4,3,1,1,0,0,0,0,1,0;0;0;0
I find it interesting how non controversial this is. I remember cant breathe got under a lot of peoples skin. whitelivesmatter;P,V,J,J,J ,n,.,P,V,J,N,V,N ,name,N ,name,FW,.,N;4,3,4,2,0,0,0,0,0,2,1;0;0;0
U KNEW TAYEDIGGS WIFE WOULD N'T BE BLACK IN RIVERRUNSDEEP that UNCLE TOM IS NOT EVEN BELIEVABLE IN THIS role;N,N ,CL,N ,CL,N ,CL,MD ,CL,R ,CL,V ,CL,J ,CL ,name,IN ,CL,N ,CL,N ,CL,N ,CL ,name,V ,CL,R ,CL,R ,CL ,name,J ,CL,IN ,CL,DT ,CL,N;8,2,2,0,3,0,0,17,0,3,0;0;0;0
The only way to defeat Islamic jihad is to recognise it. Understand the threat and stop importing people who seek to best;DT,N ,name,J,N,N,N,.,N,N ,n,N,V,N,V,J ,name;8,2,2,0,0,0,0,0,0,2,1;0;0;0
It sucks that I ca n't be Django, chisholm, or Captain James West on This game Red Dead redemption Black Lives Matter;P,V ,n,P,MD,R,N,,,N ,name,,,N,N ,name,N ,name,DT,N,N ,name,N ,n,N,N ,name,V,N;11,2,0,2,1,0,0,0,0,5,2;0;0;0
Black Lives Matter Yet every last one of these monsters are alive except those that` committed suicide, d' a;N ,name,V,N,N,DT,J,CD,N,J,IN,N,V,R ,n,,,'';5,2,2,0,1,0,0,0,0,1,1;1;2;0
Why wear odd socks? Anti-bullying week, odd socks day, and books reading bullying oddsocksday;WRB,J,N ,n,N,QUE,J,N,,,J ,n,N,N ,name,,,N,V,N ,n,N;8,1,3,0,0,0,1,0,0,1,3;0;0;0
Racism is REAL RACISM IS WRONG RACISM IS REAL WRONG report They look at me and see criminal. explorepage;N ,n,J ,CL,N ,CL ,n,V ,CL,J ,CL ,n,N ,CL ,n,V ,CL,J ,CL,J ,CL ,n,N,P,V,V ,name,J ,n,.,N;5,4,5,1,0,0,0,8,0,1,6;0;0;0
Me and my off bebecausemo aka promo----------------- musawi french frenchbulldog franchise;N,N,N,N,:,:,:,:,:,:,:,:,:,N,J ,name,N,N;7,0,1,0,0,0,0,0,0,1,0;0;0;0
Another black man murdered by police. Black Lives Matter;DT,J ,name,N ,name,V,N,.,N ,name,V,N;4,2,1,0,0,0,0,0,0,3,0;0;0;0
As overall empathy level( measured by eyes test) of a classroom increases, in-laws bullying declines. See evident;IN ,name,J,J,N,(,V,R,N,),N,N,,,J,N ,n,N ,n,.,V ,name,J;6,2,4,0,1,0,0,0,0,2,2;0;0;0
The Best Way for Kids to Write Themselves Into a Better Story- via Bullying Childhood Trauma;DT,J ,name,J ,name,N,N,V,N,N,N,IN,N ,n,N,N ,n;8,1,2,0,0,0,0,0,0,2,2;0;0;0
Starting a play through of bully Monday on twitch!;V,N,R ,name,N,N,EXCL;3,1,0,0,1,1,0,0,0,1,0;0;0;0
Credit to from chechecole88- 10 spots at uk lets work. dabs Chocolatito americanbully bullies bully;N,J,CD,N,J,N,V,.,V,N,R,V ,n,R ,name;4,3,2,0,2,0,0,0,0,1,1;0;0;0
Only an armed white supremacist would get arrested. If he was black and say, waving an ad;R,V,J ,name,N,MD,V,V,.,IN,J ,name,V ,name,,,V,N ,name;2,5,2,0,1,0,0,0,0,4,0;0;0;0
"Your analysis can only be placed at feet of powerful leadership& amp; its advisors. T";P,N,V,N,J,N,CC,N,:,N,.,N;6,1,1,1,0,0,0,0,0,0,0;0;0;0
Best damn President EVER!!! mama Q Anon Q Army WWG1WGA We The People pots Trump Trump Tweet;N ,name,N ,sw,N,R ,CL,EXCL,EXCL,EXCL,N,N,N,N,N,N ,CL,P,DT,N,N,N ,name,N ,name,N;14,0,0,1,1,3,0,2,1,3,0;0;0;0
Black soldiers were expendable then forgettable. US Politics US History Human Rights Blacklives Matter;N ,name,N,J,J,.,P ,CL,N,P ,CL,N,N,N,V,N;7,1,2,2,0,0,0,2,0,1,0;0;0;0
Ferguson activist lynched 2 weeks ago. This must stop. BLM Black Lives Matter;N ,name,N,V,CD,N ,name,R,.,DT,MD,V,.,N ,CL,N ,name,V,N;6,3,0,0,1,0,0,1,0,3,0;0;0;0
MT:` our head-in-the-sand approach to terrorism is failing d'- amen to;N ,CL,:,``,N,N,N ,n,V ,n,J,N;5,1,1,0,0,0,0,1,0,0,2;0;0;0
You Know Did n't Forgive 4 This! msc Explains How Hillary is Ppl Started The;P,V,V,R,V,CD,DT,EXCL,N,V,N ,name,N ,name,N,V,DT;4,5,0,1,1,1,0,0,0,2,0;0;0;0
"exit Black Lives Matter Walk Away from racist Democrats who carry hot sauce& amp; do photo ops with Al Sharpton";N,N ,name,V,N,N,N,N ,n,N,V ,name,J,N,CC,N,:,CC,V,N ,name,N;11,3,1,0,0,0,0,0,0,3,1;0;0;0
It is Anti Bullying Week Everybody has the right to go about their lives without Fear of bullying in any form. If y;P,N,N ,n,N,N,R,V,N,IN,N ,n,V ,n,N,.,IN;7,2,0,1,1,0,0,0,0,0,3;0;0;0
Created for girls to help them with body image and shelf-life. Popular;V,N,V,N ,name,N,J,.,N;4,2,1,0,0,0,0,0,0,1,0;0;0;0
THIS IS WHY WE KNEEL Black Lives Matter Police Reform Now Im With map;DT ,CL,V ,CL,WRB ,CL,P ,CL,N ,CL,N ,name,V,N,N,N,R,V ,name,IN,N;6,3,0,1,1,0,0,5,0,2,0;0;0;0
Just a friendly reminder that Black Lives Matter is still a thing.;R ,name,J,V,N ,name,V,N,R ,name,N,.;3,2,1,0,2,0,0,0,0,3,0;0;0;0
The American Psychiatric Association Advocates Taking Your Anti-Psychotic mess As Prescribed metro retirement;DT,N,N,N,V,V,P,J ,CL,N ,n,IN ,name,N,FW,N;6,2,1,1,0,0,0,1,0,1,1;0;0;0
LINK IN BIO!!! Black Lives Matter Black Votes Matter Melanin And Militant UNITY Pan africanist Melanin popping;N ,CL ,name,IN ,CL,N ,CL,EXCL,EXCL,EXCL,N ,name,V,N,N ,name,N,N,N,CC,N,N ,CL ,name,N ,name,V,N,N;13,2,0,0,0,3,0,4,0,5,0;0;0;0
"Name& amp; role theatre hats came about after bullying by senior managerial staff. Despite being an obvious patient safethank you i";N,CC,N,:,N,N,N,V,V ,n,J ,name,J,N,.,IN,J,N,N;8,2,3,0,0,0,0,0,0,1,1;0;0;0
Black outdoors: Let is remember the Black Canada soldiers who fought in World War I. remembrance Day;N ,name,N,:,V ,name,V,N ,name,N ,name,N,V,N,N,N,N,N ,name;10,3,0,0,0,0,0,0,0,5,0;0;0;0
Heart. Broken. Hero While Black Working While Black Black Lives Matter;N,.,N ,n,.,N,IN,N ,name,N,IN,N ,name,N ,name,V,N;8,1,0,0,0,0,0,0,0,3,1;0;0;0
Vox pop: is bullying a significant issue in UK pharmacy? This is antibullyingweek so every day this week we will be pu;N,N,:,N ,n,J,N ,n,N ,CL,N,QUE,DT,J,DT,N ,name,N,N;9,0,2,0,0,0,1,1,0,1,2;0;0;0
Yes, indeed, the demise of New Hampshire White state. diversithank you multiculturalism whitelivesmatter;UH,,,R,,,V ,n,N ,name,N,N ,name,N,.,N,N,N;7,1,0,0,1,0,0,0,0,2,1;0;0;0
Here comes beyond amazing. Black Lives Matter;R,V,IN,V,.,N ,name,V,N;2,3,0,0,1,0,0,0,0,1,0;0;0;0
Why Do Bullies Bully Bullying Among Youths bullying stopbullying;WRB,N,N ,n,N ,name,N ,n,IN,N,V ,n,V;5,2,0,0,0,0,0,0,0,1,3;0;0;0
marceelias: Lets be clear about what we are witnessing in Florida: The sitting Governor is seeking to throw out;N,:,N,V,V,N ,name,:,DT,V,N,V,N;5,4,0,0,0,0,0,0,0,1,0;0;0;0
WE WILL REMEMBER. Black Lives Matter Medicare For All;P ,CL,MD ,CL ,name,V ,CL,.,N ,name,V,N,N,IN,N;4,2,0,1,0,0,0,3,0,2,0;0;0;0
If you do n't give WISDOM to kids who will? FREE WISDOM grades 2412 learning;IN,R,V,N ,CL,N,QUE,J ,CL ,name,N ,CL,N,CD,N;5,1,1,0,1,0,1,3,0,1,0;0;0;0
I saw this old video on IG today and i had to bring it back because we continue to fight for Equalithank you. Black Lives Matte;P,V ,name,J ,name,N,N ,CL,N,V,R,J,N,N,.,N ,name,V,N ,n;7,3,2,1,1,0,0,1,0,3,1;0;0;0
May 31, 2019 will be the with anniversary of Black Wall Street USA compared to Kristallnacht is with i;N ,name,CD,,,CD,J,N ,name,N ,name,N,N ,CL,V,N;6,1,1,0,0,0,0,1,0,3,0;0;0;0
Anti Bully Week WHAT? WHY?? love a bit of bully p. jimbowen bullseye bully;N,N ,name,N,WP ,CL,QUE,WRB ,CL,QUE,QUE,V ,name,N,R ,name,J,N,N,R ,name;6,1,1,0,2,0,3,2,0,4,0;1;2;0
I eve had issues with kanyewest, but he is right. From on IG mine rap rappers music rep;P,V ,name,N ,n,J,,,R,.,IN,N ,CL,N,N ,name,N,N,N;7,1,1,1,1,0,0,1,0,2,1;0;0;0
It Took Every Ounce of My Being to Not Cry Through This Beautiful Movie! This Powerful Piece of cinema;P,N,N,N,N ,name,N,R,N ,n,IN,DT,N,N,EXCL,DT,J,N,N;10,0,1,1,1,1,0,0,0,1,1;0;0;0
You mean the one that Mexico is now providing transportation to border? Eric all the;P,V,CD,N,V,N,N,QUE,J ,name;3,2,1,1,0,0,1,0,0,1,0;0;0;0
because he was pouting about another President giving him an lesson in Respect! You notice how true;V,DT,N,V,J,N,EXCL,P,V,J ,name;2,3,2,1,0,1,0,0,0,1,0;0;0;0
this man has been harassing me for months. I have blocked but he has multiple accounts. I have report;N ,name,V,N,.,P,V,J,N,.,P,V;3,3,1,2,0,0,0,0,0,1,0;0;0;0
I cant with this shit anymore. It NEVER would have happened if this brave soul had been white. Im sick. jewel Roberson B;P,V,J ,sw,R,.,P,R ,CL,MD,V,V,J,J ,name,.,N ,name,J ,n,.,N ,name,N ,name,N;4,3,4,2,2,0,0,1,1,4,1;0;0;0
Lets not bully;N,R ,name;1,0,0,0,1,0,0,0,0,1,0;0;0;0
. and this is an issue that we can all agree on like restoring voting rights. Poor black and m;.,N ,n,V,IN,V,N,N,.,N ,n,J ,name;4,2,1,0,0,0,0,0,0,1,2;0;0;0
When nerd more powerful than ninja p.. bully games playinggames nerd ninja;WRB,DT,J,J,N,R ,name,N,R,V,N;3,1,2,0,2,0,0,0,0,1,0;0;0;0
This this moment, we remember you Sasha Garden! wewillnotbeerased Trans Rights Are Human Rights Black Lives Matter;DT,N,,,V,N ,name,N,EXCL,V,N,N,N,N,N,N ,name,V,N;10,3,0,0,0,1,0,0,0,2,0;0;0;0
Its antibullyingweek which means we all need to do what we can to get the message out that nobody needs to put up with;P,N,N ,name,V,V,V,N,V,V;3,5,0,1,0,0,0,0,0,1,0;0;0;0
This Anti Bullying Week its important that young people know theres support for them. have shared some info;DT,N,N ,n,N,J,J ,name,N,V,V,N,.,V,N;6,3,2,0,0,0,0,0,0,1,1;0;0;0
Describing Trump I can think of: Moron President patheticPOTUS laughing Stock pupils Puppet Bully child;V,N ,name,P,V,:,N ,n,N,N ,CL,V,N ,name,N,N ,n,N ,name,V ,name;8,4,0,1,0,0,0,1,0,4,2;1;1;0
Bullying is not only for children. This happens in families, and as adults too. Recognizing the toxic behaviour is the;V ,n,N,.,DT,V,N,,,N,.,V,J ,n,N;4,3,1,0,0,0,0,0,0,0,2;0;0;0
bullying affecting your life and you live in Wales, call247 supportsignposting on 0800 1132 737 chooseredspect stopbul;V ,n,V,N,J,N ,name,,,N,N,CD,CD,CD,N,N;6,2,1,0,0,0,0,0,0,1,1;0;0;0
` Only thing that stops a bad guy with a gun is a good guy with a gun. d' That rule does n't people when you are the good;``,R,N,N,J ,n,N ,name,N ,name,J ,name,N ,name,N ,name,.,'',DT,V,R,N,J ,name;7,1,3,0,2,0,0,0,0,6,1;0;0;0
Take action today, to stop bullying World Kindness Day Be Kind;V,N,N,,,V,N ,n,N,N,N ,name,N,N ,name;8,2,0,0,0,0,0,0,0,2,1;0;0;0
Harnessing Energy, Part II: You Are Built to Change with. via.;N,N,,,N,N ,CL,:,P,V,V,N,.,IN,.;5,2,0,1,0,0,0,1,0,0,0;0;0;0
We need to take a harder look at whats really going on. Stop trying to treat the symptoms and treat the because of;P,V,V,J,N,N,R,V,.,V,V,N ,name,N ,n,N ,name;5,5,1,1,1,0,0,0,0,2,1;0;0;0
Sorry, dude. Wrong color. Black Lives Matter;N ,n,,,N,.,J ,n,N,.,N ,name,V,N;5,1,1,0,0,0,0,0,0,1,2;0;0;0
What an incredible group of mostly women! metro retirement;WP,J,N,R,N,EXCL,CD,N;3,0,1,0,1,1,0,0,0,0,0;0;0;0
Sometimes just living makes you a hero. Black Lives Matter Windrush: 11 people wrongly deported from the UK have die;R,V,V,N,.,N ,name,V,N,N,:,CD,N,R ,n,V,N ,CL,N ,n;7,4,0,0,2,0,0,1,0,1,2;0;0;0
reporting Roxy from Powerful You teaches children to find the goodness in others. battling reporting bullying;V,N ,name,N,P,V,N,V,J,N,.,V,V,N ,n;5,5,1,1,0,0,0,0,0,1,1;0;0;0
Seems in line with the police in the US. Consistent Black Lives Matter;N,N ,name,N,P ,CL,.,N,N ,name,V,N;6,1,0,1,0,0,0,1,0,2,0;0;0;0
420 views on` Hatred d'! Coincidence? I do n't think so! Go and listen now: Hip Hop Rap;CD,N,R,N ,n,P,EXCL,N,QUE,P,R,V,EXCL,N,V,:,N,N,N ,name;7,2,0,2,2,2,1,0,0,1,1;0;0;0
bullying: grove_road What an amazing pictureture!! This is great and absolutely love it!! Thank you for supporting ou;N ,n,:,N,WP,J,N,EXCL,EXCL,DT,J,R,V ,name,EXCL,EXCL,N,V,N;5,2,2,0,1,4,0,0,0,1,1;0;0;0
You will never reach higher ground if you are always pushing others down. Bullying can make working life miserable. You;P,R,V,J,N,R,V,N,.,V ,n,N,V,N,J ,n,.,P;4,4,2,2,2,0,0,0,0,0,2;0;0;0
3850006000 students have experienced bullying: Story on Bullying and great solution for;CD,N,J,N ,n,:,J ,name,N ,n,J,N;4,0,3,0,0,0,0,0,0,1,2;0;0;0
10 Ways Youth Can Get Involved in Politics- Black Twitter Black Lives Matter;CD,N,N,MD ,name,V,V,N,N ,name,N,N ,name,V,N;7,3,0,0,0,0,0,0,0,3,0;0;0;0
Not just hatespeech but this lying barrister characterised successful anti-bullying activism as making a fuss He;R,J,V ,n,N,V,J,J,N,V,N ,n,P;3,3,3,1,1,0,0,0,0,0,2;0;0;0
Censored Documentary Exposes the Israeli Government is Attack on Black Lives Matter Movement p.;N,N,N,N ,name,N,N ,n,N ,name,V,N,N,N,.;10,1,0,0,0,0,0,0,0,2,1;0;0;0
jewel Roberson Black Lives Matter This is horrible. I am praying for the family and friends.;N ,name,N ,name,N ,name,V,N,DT,J ,n,.,P,V,N,N,.;6,2,1,1,0,0,0,0,0,3,1;0;0;0
You see this face on the right? That is jewel Roberson. It was not an ACCIDENT or a MIS;P,V ,name,R,R,QUE,DT,N ,name,N ,name,.,P,N ,CL,N ,CL;4,1,0,2,2,0,1,2,0,3,0;0;0;0
I have to remind myself- Not all white people Not all law enforcement;P,V,J,R,J ,name,N,R,N ,name,N;3,1,2,1,2,0,0,0,0,2,0;0;0;0
Lucy Bath is the Carolyn Mc cathy of Black Lives Matter her personal tragedy set her on a path to bring more humanithank you;N ,name,N,N ,name,N,J ,name,N ,name,V,N,J,N ,n,V,N,N,N;10,2,2,0,0,0,0,0,0,4,1;0;0;0
Her name is danish Amos and this NEEDS to be talked about. Dont let this go unnoticed. Black Lives Matter;P,N,J,N ,name,N ,CL,V,.,N,V ,name,V,J ,n,.,N ,name,V,N;6,4,2,1,0,0,0,1,0,3,1;0;0;0
Ernest Collins- lynched today in 1935 in Columbus Texas Black Lives Matter Veterans Day;N ,name,N,V,N,CD,N ,name,N,N ,name,V,N,N,N ,name;9,2,0,0,0,0,0,0,0,4,0;0;0;0
. shares why his brain hack works for kids too: panellist Keynote Speakers;.,N,N,N ,n,V,N,:,N,N,N;7,1,0,0,0,0,0,0,0,0,1;0;0;0
The Legacy of Louis V Line is Venom| venom my loraine americanbullyworld americanbullypocket;DT,N,N ,name,N,N ,name,N,FW ,n,N ,name,N,N;8,0,0,0,0,0,0,0,0,3,1;0;0;0
The Evolution of African American Vernacular English( have) Use in Hip Hop have linguistics;DT,N,J,N,N,N ,name,(,),N,N,N,N;8,0,1,0,0,0,0,0,0,1,0;0;0;0
A securithank you guard at a bar in Illinois was killed by police while stopping an active shooter. RIP to this hero;DT,J,N,N ,name,N,V ,n,N,V,J,N,.,N ,CL ,name,N;7,2,2,0,0,0,0,1,0,2,1;0;0;0
jewel Roberson was just 26 years old Prayers for his family and loved ones. Justice for his murderer.;N ,name,N ,name,CD,N,J ,name,N,N,V,N,.,N,N ,n,.;8,1,1,0,0,0,0,0,0,3,1;0;0;0
PROTECT THE MUELLER INVESTIGATION Call Bank America Mob their phones Cost them MONEY until Republicans in Congress Protect me;N ,CL,DT ,CL,N ,CL ,name,N ,CL,N ,name,N ,name,N,N,V,N ,name,N ,CL,N,N,N;12,1,0,0,0,0,0,5,0,4,0;1;4;0
Bullying does n't stop in October and these amazing speakers are ideal for your events: Meredith O'Connor(;V ,n,R,V,N,J,N,J,N,:,N ,name,N ,CL ,name,(;5,2,2,0,1,0,0,1,0,2,1;0;0;0
Take it with you! Take it with you! safe safereach safereachvw safereachvehiclewallet wallet reach police;V,EXCL,V,EXCL,J,N,N,N,N,V,N;5,3,1,0,0,2,0,0,0,0,0;0;0;0
It is impossible to be unarmed when our blackness is the weapon that they fear. We should refuse to see our blackie;P,J ,n,J,N,IN,N ,n,.,P,V ,n,V ,name,N;3,2,2,2,0,0,0,0,0,1,3;0;0;0
"They forgot to mention mental health. Half the fu& amp; king nation has the tribeca of drugs, alcohol& amp; mental health";P,V,N,J,N,.,N,J ,name,CC,N,:,V ,name,N,N,N,,,N,CC,N,:,J,N;10,2,3,1,0,0,0,0,0,2,0;0;0;0
In Dems-world Its ok to be black yet somehow its racist to be white! EXAMPLE: Black Lives Matter is seen as a power;IN,N,P,J,J ,name,R,V,J ,n,J ,name,EXCL,N ,CL,:,N ,name,V,N,V ,name,N ,name;5,3,4,1,1,1,0,1,0,5,1;0;0;0
jewel Roberson, a Black securithank you guard, was killed by a police officer for doing his job. Black Lives Matter;N ,name,N ,name,,,N ,name,N,N,,,V ,n,N,N,N ,name,.,N ,name,V,N;10,2,0,0,0,0,0,0,0,5,1;0;0;0
Only thing that stops a good guy with a gun is a racist trigger happy cop with a gun. jewel Roberson Black Lives Matter;R,N,N,J ,name,N ,name,N ,name,V ,n,N,J ,name,N,N ,name,.,N ,name,N ,name,N ,name,V,N;11,2,2,0,1,0,0,0,0,8,1;0;0;0
speaking on her experience viewing the Kara Walker exhibition currently at and;V,N,V,N ,name,N ,name,N,R;4,2,0,0,1,0,0,0,0,2,0;0;0;0
Naw. We getting assault rifles Black And Armed Black Lives Matter;N,.,P,V,J ,n,N,N ,name,CC,N,N ,name,V,N;6,2,1,1,0,0,0,0,0,2,1;0;0;0
Blacklivesmatter must stick to what we started until we get to the top;N,MD,V,V,V,J;1,3,1,0,0,0,0,0,0,0,0;0;0;0
The scary truth about what is hurting our kids p.` There is a 50% increase in a clinical level depression between 20;DT,J ,n,N,V ,n,N,V,EX,CD,N,N,J,N,N ,n,CD;6,2,2,0,0,0,0,0,0,0,3;0;0;0
We have qualithank you research gender-race, bullying multiple sources et al com;P,V,N,N,,,V ,n,J,N,V,N ,name,N;5,3,1,1,0,0,0,0,0,1,1;0;0;0
Bullying should never be a standard part of growing up Anti Bullying Week bullying;V ,n,R,J,N,V,N,N ,n,N,N ,n;5,2,1,0,1,0,0,0,0,0,3;0;0;0
Black Woman Stabbed in nec Subway Station by White Man While He Called Her a blackb****;N ,name,N,N,J,N,N,N ,name,N ,name,IN,P,V,P,N;8,1,1,2,0,0,0,0,0,3,0;0;0;0
Great day with our INFORM100 Advisors with at their Glasgow Offices exploring issues impacting you;N,N ,name,N ,CL,N,N,N,V,N ,n,V;7,2,0,0,0,0,0,1,0,1,1;0;0;0
